participant,exp,voice_pair,actor,emotion,level,contrast,stim_language,listener_group,native_stimulus,H_side,ccr_raw,score_H,rt_ms,n_replays,catch_pass,in_primary
P33,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,0,0,3555,0,1,1
P33,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,3875,0,1,1
P33,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,left,-1,1,6878,0,1,1
P33,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,-1,-1,5729,0,1,1
P33,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,right,1,1,6342,0,1,1
P33,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,right,1,1,7148,0,1,1
P33,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,left,1,-1,6716,1,1,1
P33,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,left,-1,1,2109,1,1,1
P33,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,left,1,-1,1373,1,1,1
P33,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,1,1,2428,0,1,1
P33,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,2,-2,2058,1,1,1
P33,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,1,-1,2772,1,1,1
P33,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,right,-2,-2,1091,1,1,1
P33,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,-3,-3,1511,1,1,1
P33,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,left,1,-1,2707,0,1,1
P33,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,-1,-1,4008,2,1,1
P33,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,1,1,2054,1,1,1
P33,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,left,-2,2,1301,1,1,1
P33,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,left,1,-1,1720,1,1,1
P33,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,-1,-1,1118,0,1,1
P33,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,left,-1,1,1677,0,1,1
P33,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,-2,2,2062,1,1,1
P33,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,right,-2,-2,2827,1,1,1
P33,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,left,1,-1,1974,0,1,1
P33,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,left,-2,2,1762,0,1,1
P33,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,right,0,0,1278,0,1,1
P33,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,right,-2,-2,1132,1,1,1
P33,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,left,2,-2,1900,1,1,1
P33,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,-1,-1,4095,1,1,1
P33,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,right,2,2,2143,0,1,1
P33,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,left,1,-1,2344,1,1,1
P33,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,left,2,-2,930,1,1,1
P33,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,2171,1,1,1
P33,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,right,2,2,839,0,1,1
P33,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,right,2,2,3242,0,1,1
P33,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,right,2,2,2308,2,1,1
P33,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,997,1,1,1
P33,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,800,0,1,1
P33,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,-1,-1,2348,2,1,1
P33,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,right,1,1,1064,1,1,1
P33,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,left,1,-1,2802,0,1,1
P33,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,right,2,2,3348,1,1,1
P33,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,1,1,1137,1,1,1
P33,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,left,-1,1,1489,1,1,1
P33,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,right,2,2,1891,1,1,1
P33,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,left,-2,2,1220,1,1,1
P33,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,left,2,-2,1039,1,1,1
P33,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,right,1,1,3637,0,1,1
P33,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,right,-2,-2,916,1,1,1
P33,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,left,1,-1,3160,1,1,1
P33,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,-1,1,1847,1,1,1
P33,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,right,-1,-1,2013,1,1,1
P33,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,left,-1,1,4280,2,1,1
P33,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,right,-1,-1,4292,2,1,1
P33,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,left,2,-2,1530,1,1,1
P33,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,left,2,-2,6837,1,1,1
P34,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,-1,-1,4250,0,0,0
P34,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,left,1,-1,2568,0,0,0
P34,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,left,0,0,999,1,0,0
P34,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,left,0,0,1243,0,0,0
P34,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,0,0,837,0,0,0
P34,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,left,-1,1,1821,0,0,0
P34,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,left,0,0,1922,0,0,0
P34,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,1,1,1396,0,0,0
P34,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,left,0,0,1038,0,0,0
P34,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,right,0,0,617,0,0,0
P34,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,right,1,1,848,0,0,0
P34,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,right,-1,-1,3308,0,0,0
P34,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,right,0,0,1307,0,0,0
P34,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1520,1,0,0
P34,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,0,0,1039,0,0,0
P34,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,6261,0,0,0
P34,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,right,0,0,5067,0,0,0
P34,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,left,-2,2,1430,0,0,0
P34,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,0,0,1763,0,0,0
P34,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,-2,-2,1548,0,0,0
P34,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,2,-2,1222,0,0,0
P34,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,left,0,0,1030,0,0,0
P34,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,left,-2,2,1609,1,0,0
P34,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,left,0,0,959,0,0,0
P34,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,0,0,2488,0,0,0
P34,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,right,0,0,1843,0,0,0
P34,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,2563,1,0,0
P34,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,left,-1,1,1393,0,0,0
P34,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,left,-1,1,1653,1,0,0
P34,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,0,0,903,0,0,0
P34,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,0,0,1387,0,0,0
P34,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,left,0,0,1393,0,0,0
P34,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,right,0,0,931,0,0,0
P34,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,right,2,2,1306,0,0,0
P34,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,right,0,0,1294,0,0,0
P34,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,-2,-2,1014,0,0,0
P34,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,right,2,2,1185,1,0,0
P34,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,2762,0,0,0
P34,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,2850,0,0,0
P34,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,897,0,0,0
P34,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,right,1,1,1991,0,0,0
P34,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,right,1,1,829,0,0,0
P34,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,4943,0,0,0
P34,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,left,-1,1,2471,0,0,0
P34,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,left,-3,3,1944,0,0,0
P34,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,right,0,0,2538,1,0,0
P34,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,right,0,0,1246,0,0,0
P34,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,left,-1,1,3356,0,0,0
P34,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,3784,0,0,0
P34,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,1109,0,0,0
P34,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,left,1,-1,1000,1,0,0
P34,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,right,0,0,1551,0,0,0
P34,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,right,-1,-1,1407,0,0,0
P34,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,left,2,-2,1254,0,0,0
P34,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,0,0,987,0,0,0
P34,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,left,2,-2,1079,1,0,0
P34,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,-2,-2,1515,0,0,0
P34,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,1,1,2382,2,0,0
P34,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,1167,0,0,0
P34,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,right,2,2,1037,1,0,0
P35,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,1,1,3567,0,0,0
P35,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,0,0,2864,0,0,0
P35,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,-1,1,1646,0,0,0
P35,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,1939,0,0,0
P35,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,-2,2,1473,0,0,0
P35,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,0,0,1682,0,0,0
P35,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,1750,0,0,0
P35,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1437,0,0,0
P35,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,2605,0,0,0
P35,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1460,0,0,0
P35,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,0,0,1862,0,0,0
P35,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,1463,0,0,0
P35,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,1,-1,2600,0,0,0
P35,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,-1,1,1634,0,0,0
P35,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,0,0,1369,0,0,0
P35,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,-1,-1,1778,0,0,0
P35,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,1,1,1514,0,0,0
P35,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,0,0,1805,0,0,0
P35,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,2,2,2630,0,0,0
P35,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,0,0,1669,0,0,0
P35,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,2,2,1764,0,0,0
P35,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,1,1,6714,0,0,0
P35,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,0,0,10358,0,0,0
P35,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,2,2,7361,0,0,0
P35,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,0,0,2897,0,0,0
P35,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,0,0,2108,0,0,0
P35,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,-1,-1,2132,0,0,0
P35,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,-1,1,2672,0,0,0
P35,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,1,1,2023,0,0,0
P35,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,1,1,1219,0,0,0
P35,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,0,0,2031,0,0,0
P35,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,1,1,1649,0,0,0
P35,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,1399,0,0,0
P35,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,1270,0,0,0
P35,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,2,-2,1986,0,0,0
P35,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,0,0,1659,0,0,0
P35,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,0,0,1859,0,0,0
P35,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,0,0,9169,0,0,0
P35,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,-1,-1,1478,0,0,0
P35,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,1,-1,1859,0,0,0
P35,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,1,1,1516,0,0,0
P35,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,2235,0,0,0
P35,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,1,-1,2048,0,0,0
P35,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,0,0,2032,0,0,0
P35,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,2,2,2388,0,0,0
P35,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,-1,-1,3161,0,0,0
P35,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,1794,0,0,0
P35,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,2,2,2112,0,0,0
P35,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,0,0,1587,0,0,0
P35,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,1,1,1320,0,0,0
P35,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,0,0,1412,0,0,0
P35,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,2,-2,2094,0,0,0
P35,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,1,-1,1458,0,0,0
P35,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,979,0,0,0
P35,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,2,-2,2055,0,0,0
P35,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,1,1,1641,0,0,0
P35,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,-1,-1,1366,0,0,0
P35,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,1,1,1310,0,0,0
P35,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,1,-1,2361,0,0,0
P35,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,1,-1,1231,0,0,0
P36,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,1,1,1616,0,1,1
P36,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,-1,-1,893,0,1,1
P36,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,0,0,669,0,1,1
P36,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,1,1,1476,0,1,1
P36,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,1,1,783,0,1,1
P36,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,-1,1,1880,0,1,1
P36,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,1494,0,1,1
P36,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,-2,-2,585,0,1,1
P36,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,2,-2,537,0,1,1
P36,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,2,-2,970,0,1,1
P36,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,1,1,493,0,1,1
P36,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,-2,2,852,0,1,1
P36,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,571,0,1,1
P36,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,1,1,823,0,1,1
P36,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,-1,1,993,0,1,1
P36,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,0,0,473,0,1,1
P36,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,0,0,482,0,1,1
P36,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,0,0,399,0,1,1
P36,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,653,0,1,1
P36,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,435,0,1,1
P36,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-2,2,591,0,1,1
P36,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,2241,0,1,1
P36,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,1,1,438,0,1,1
P36,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,692,0,1,1
P36,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,1,-1,1417,0,1,1
P36,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,685,0,1,1
P36,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,-2,2,819,0,1,1
P36,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,1,1,670,0,1,1
P36,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,1,1,626,0,1,1
P36,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,-1,-1,590,0,1,1
P36,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,1,1,536,0,1,1
P36,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,-1,1,643,0,1,1
P36,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,0,0,437,0,1,1
P36,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,-2,2,590,0,1,1
P36,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,2,2,663,0,1,1
P36,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,1,1,542,0,1,1
P36,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,1,1,1624,0,1,1
P36,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,1,1,462,0,1,1
P36,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,-2,2,459,0,1,1
P36,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,3,3,853,0,1,1
P36,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,1237,0,1,1
P36,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,520,0,1,1
P36,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,1,-1,6426,0,1,1
P36,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,-1,1,812,0,1,1
P36,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,1,1,907,0,1,1
P36,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,-2,-2,786,0,1,1
P36,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,-1,1,969,0,1,1
P36,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,1,1,636,0,1,1
P36,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,428,0,1,1
P36,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,-1,1,681,0,1,1
P36,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,0,0,598,0,1,1
P36,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,1,1,564,0,1,1
P36,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,1,1,659,0,1,1
P36,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,0,0,535,0,1,1
P36,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,0,0,660,0,1,1
P36,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,1,-1,653,0,1,1
P36,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,-1,1,740,0,1,1
P36,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,0,0,426,0,1,1
P36,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,-1,-1,688,0,1,1
P36,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,0,0,583,0,1,1
P37,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,jp,0,left,2,-2,1692,0,1,1
P37,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,jp,0,left,-2,2,1275,0,1,1
P37,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,jp,0,left,0,0,3071,0,1,1
P37,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,jp,0,right,1,1,2103,0,1,1
P37,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,jp,0,right,-1,-1,4504,0,1,1
P37,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,jp,0,right,0,0,1859,0,1,1
P37,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,jp,0,right,1,1,3784,4,1,1
P37,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,jp,0,right,2,2,938,1,1,1
P37,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,jp,0,right,1,1,1854,0,1,1
P37,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,jp,0,left,2,-2,2646,0,1,1
P37,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,jp,0,left,0,0,693,0,1,1
P37,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,jp,0,right,2,2,1619,0,1,1
P37,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,jp,0,right,2,2,2980,0,1,1
P37,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,jp,0,left,2,-2,1424,2,1,1
P37,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,jp,0,left,-1,1,1588,2,1,1
P37,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,jp,0,left,2,-2,734,0,1,1
